enuc
8.002367
 
Hcore
-32.577395  -7.578833   0.000000  -0.014474   0.000000  -1.240102  -1.240102
 -7.578833  -9.200943   0.000000  -0.176890   0.000000  -2.906710  -2.906710
  0.000000   0.000000  -7.458819   0.000000   0.000000  -1.675150   1.675150
 -0.014474  -0.176890   0.000000  -7.415312   0.000000  -1.356868  -1.356868
  0.000000   0.000000   0.000000   0.000000  -7.347145   0.000000   0.000000
 -1.240102  -2.906710  -1.675150  -1.356868   0.000000  -4.540171  -1.071146
 -1.240102  -2.906710   1.675150  -1.356868   0.000000  -1.071146  -4.540171
 
S-1/2
 1.023635 -0.136855  0.000000 -0.007487 -0.000000  0.019028  0.019028
-0.136855  1.157863 -0.000000  0.072160  0.000000 -0.222333 -0.222333
 0.000000 -0.000000  1.073315 -0.000000  0.000000 -0.175758  0.175758
-0.007487  0.072160 -0.000000  1.038305  0.000000 -0.118463 -0.118463
-0.000000  0.000000  0.000000  0.000000  1.000000  0.000000 -0.000000
 0.019028 -0.222333 -0.175758 -0.118463  0.000000  1.129723 -0.062598
 0.019028 -0.222333  0.175758 -0.118463 -0.000000 -0.062598  1.129723
 
Iter 	E(elec)           	E(tot)            	Delta(E)          	RMS(D)            	
1ttau: 1,0,11,10: -0.000610641002  tau:  -0.000686695227
1ttau: 1,0,11,11: 0.000000000000  tau:  0.000000000000
1ttau: 1,0,11,12: 0.000000000000  tau:  0.000000000000
1ttau: 1,0,11,13: -0.000000000000  tau:  -0.000000000000
1ttau: 1,1,11,10: 0.000000000000  tau:  0.000000000000
1ttau: 1,1,11,11: 0.000000000000  tau:  0.000000000000
1ttau: 1,1,11,12: 0.000000000000  tau:  0.000000000000
1ttau: 1,1,11,13: 0.000000000000  tau:  0.000000000000
1ttau: 1,2,11,10: -0.004370155738  tau:  -0.009132253275
1ttau: 1,2,11,11: 0.000000000000  tau:  0.000000000000
1ttau: 1,2,11,12: 0.000000000000  tau:  0.000000000000
1ttau: 1,2,11,13: -0.000000000000  tau:  -0.000000000000
1ttau: 1,3,11,10: -0.000000732155  tau:  -0.000005759364
1ttau: 1,3,11,11: 0.000000000000  tau:  0.000000000000
1ttau: 1,3,11,12: 0.000000000000  tau:  0.000000000000
1ttau: 1,3,11,13: 0.000000000000  tau:  0.000000000000
1ttau: 1,4,11,10: 0.000000000000  tau:  0.000000000000
1ttau: 1,4,11,11: 0.000000000000  tau:  0.000000000000
1ttau: 1,4,11,12: 0.000210378807  tau:  0.000210376303
1ttau: 1,4,11,13: -0.000009374620  tau:  -0.000008054398
1ttau: 1,5,11,10: 0.000000000000  tau:  0.000000000000
1ttau: 1,5,11,11: 0.000000000000  tau:  0.000000000000
1ttau: 1,5,11,12: -0.000150988859  tau:  -0.000149668638
1ttau: 1,5,11,13: 0.000398810730  tau:  0.000398808225
1ttau: 1,6,11,10: 0.009724642232  tau:  0.019498561557
1ttau: 1,6,11,11: 0.000000000000  tau:  0.000000000000
1ttau: 1,6,11,12: -0.000000000000  tau:  -0.000000000000
1ttau: 1,6,11,13: 0.000000000000  tau:  0.000000000000
1ttau: 1,7,11,10: 0.000139051385  tau:  0.000082478458
1ttau: 1,7,11,11: 0.000000000000  tau:  0.000000000000
1ttau: 1,7,11,12: 0.000000000000  tau:  0.000000000000
1ttau: 1,7,11,13: 0.000000000000  tau:  0.000000000000
1ttau: 1,8,11,10: 0.000000000000  tau:  0.000000000000
1ttau: 1,8,11,11: 0.000000000000  tau:  0.000000000000
1ttau: 1,8,11,12: 0.000000000000  tau:  0.000000000000
1ttau: 1,8,11,13: 0.000000000000  tau:  0.000000000000
1ttau: 1,9,11,10: 0.000000000000  tau:  0.000000000000
1ttau: 1,9,11,11: 0.000000000000  tau:  0.000000000000
1ttau: 1,9,11,12: -0.000000000000  tau:  -0.000000000000
1ttau: 1,9,11,13: 0.000000000000  tau:  0.000000000000
1ttau: 1,0,12,10: -0.000000000000  tau:  -0.000000000000
1ttau: 1,0,12,11: -0.000000000000  tau:  -0.000000000000
1ttau: 1,0,12,12: 0.000000000000  tau:  0.000000000000
1ttau: 1,0,12,13: 0.000382709583  tau:  0.000382709583
1ttau: 1,1,12,10: 0.000000000000  tau:  0.000000000000
1ttau: 1,1,12,11: 0.000000000000  tau:  0.000000000000
1ttau: 1,1,12,12: 0.000000000000  tau:  0.000000000000
1ttau: 1,1,12,13: 0.000000000000  tau:  0.000000000000
1ttau: 1,2,12,10: 0.000000000000  tau:  0.000000000000
1ttau: 1,2,12,11: -0.000000000000  tau:  -0.000000000000
1ttau: 1,2,12,12: 0.000000000000  tau:  0.000000000000
1ttau: 1,2,12,13: -0.000781222605  tau:  -0.000781222605
1ttau: 1,3,12,10: 0.000000000000  tau:  0.000000000000
1ttau: 1,3,12,11: -0.000000000000  tau:  -0.000000000000
1ttau: 1,3,12,12: 0.000000000000  tau:  0.000000000000
1ttau: 1,3,12,13: -0.000401211711  tau:  -0.000401211711
1ttau: 1,4,12,10: 0.000622177817  tau:  0.000602223900
1ttau: 1,4,12,11: -0.000210378807  tau:  -0.000210376303
1ttau: 1,4,12,12: 0.000000000000  tau:  0.000000000000
1ttau: 1,4,12,13: 0.000000000000  tau:  0.000000000000
1ttau: 1,5,12,10: 0.010519455570  tau:  0.021038911141
1ttau: 1,5,12,11: 0.000150988859  tau:  0.000149668638
1ttau: 1,5,12,12: 0.000000000000  tau:  0.000000000000
1ttau: 1,5,12,13: 0.000000000000  tau:  0.000000000000
1ttau: 1,6,12,10: 0.000000000000  tau:  0.000000000000
1ttau: 1,6,12,11: 0.000000000000  tau:  0.000000000000
1ttau: 1,6,12,12: 0.000000000000  tau:  0.000000000000
1ttau: 1,6,12,13: -0.000450122767  tau:  -0.000450122767
1ttau: 1,7,12,10: 0.000000000000  tau:  0.000000000000
1ttau: 1,7,12,11: -0.000000000000  tau:  -0.000000000000
1ttau: 1,7,12,12: 0.000000000000  tau:  0.000000000000
1ttau: 1,7,12,13: -0.000104519570  tau:  -0.000104519570
1ttau: 1,8,12,10: 0.000000000000  tau:  0.000000000000
1ttau: 1,8,12,11: -0.000000000000  tau:  -0.000000000000
1ttau: 1,8,12,12: 0.000000000000  tau:  0.000000000000
1ttau: 1,8,12,13: -0.000000000000  tau:  -0.000000000000
1ttau: 1,9,12,10: 0.000000000000  tau:  0.000000000000
1ttau: 1,9,12,11: 0.000000000000  tau:  0.000000000000
1ttau: 1,9,12,12: 0.000000000000  tau:  0.000000000000
1ttau: 1,9,12,13: -0.000000000000  tau:  -0.000000000000
1ttau: 1,0,13,10: 0.000000000000  tau:  0.000000000000
1ttau: 1,0,13,11: 0.000000000000  tau:  0.000000000000
1ttau: 1,0,13,12: -0.000382709583  tau:  -0.000382709583
1ttau: 1,0,13,13: 0.000000000000  tau:  0.000000000000
1ttau: 1,1,13,10: 0.000000000000  tau:  0.000000000000
1ttau: 1,1,13,11: 0.000000000000  tau:  0.000000000000
1ttau: 1,1,13,12: 0.000000000000  tau:  0.000000000000
1ttau: 1,1,13,13: 0.000000000000  tau:  0.000000000000
1ttau: 1,2,13,10: 0.000000000000  tau:  0.000000000000
1ttau: 1,2,13,11: 0.000000000000  tau:  0.000000000000
1ttau: 1,2,13,12: 0.000781222605  tau:  0.000781222605
1ttau: 1,2,13,13: 0.000000000000  tau:  0.000000000000
1ttau: 1,3,13,10: 0.000000000000  tau:  0.000000000000
1ttau: 1,3,13,11: -0.000000000000  tau:  -0.000000000000
1ttau: 1,3,13,12: 0.000401211711  tau:  0.000401211711
1ttau: 1,3,13,13: 0.000000000000  tau:  0.000000000000
1ttau: 1,4,13,10: 0.010331023648  tau:  0.020850479219
1ttau: 1,4,13,11: 0.000009374620  tau:  0.000008054398
1ttau: 1,4,13,12: -0.000000000000  tau:  -0.000000000000
1ttau: 1,4,13,13: 0.000000000000  tau:  0.000000000000
1ttau: 1,5,13,10: 0.000480563577  tau:  0.000460609660
1ttau: 1,5,13,11: -0.000398810730  tau:  -0.000398808225
1ttau: 1,5,13,12: -0.000000000000  tau:  -0.000000000000
1ttau: 1,5,13,13: 0.000000000000  tau:  0.000000000000
1ttau: 1,6,13,10: -0.000000000000  tau:  -0.000000000000
1ttau: 1,6,13,11: -0.000000000000  tau:  -0.000000000000
1ttau: 1,6,13,12: 0.000450122767  tau:  0.000450122767
1ttau: 1,6,13,13: 0.000000000000  tau:  0.000000000000
1ttau: 1,7,13,10: 0.000000000000  tau:  0.000000000000
1ttau: 1,7,13,11: -0.000000000000  tau:  -0.000000000000
1ttau: 1,7,13,12: 0.000104519570  tau:  0.000104519570
1ttau: 1,7,13,13: 0.000000000000  tau:  0.000000000000
1ttau: 1,8,13,10: 0.000000000000  tau:  0.000000000000
1ttau: 1,8,13,11: -0.000000000000  tau:  -0.000000000000
1ttau: 1,8,13,12: 0.000000000000  tau:  0.000000000000
1ttau: 1,8,13,13: 0.000000000000  tau:  0.000000000000
1ttau: 1,9,13,10: 0.000000000000  tau:  0.000000000000
1ttau: 1,9,13,11: -0.000000000000  tau:  -0.000000000000
1ttau: 1,9,13,12: 0.000000000000  tau:  0.000000000000
1ttau: 1,9,13,13: 0.000000000000  tau:  0.000000000000
1ttau: 2,0,10,10: 0.000000000000  tau:  0.000000000000
1ttau: 2,0,10,11: 0.000000732155  tau:  0.000005759364
1ttau: 2,0,10,12: -0.000000000000  tau:  -0.000000000000
1ttau: 2,0,10,13: -0.000000000000  tau:  -0.000000000000
1ttau: 2,1,10,10: 0.000000000000  tau:  0.000000000000
1ttau: 2,1,10,11: -0.004370155738  tau:  -0.009132253275
1ttau: 2,1,10,12: 0.000000000000  tau:  0.000000000000
1ttau: 2,1,10,13: 0.000000000000  tau:  0.000000000000
1ttau: 2,2,10,10: 0.000000000000  tau:  0.000000000000
1ttau: 2,2,10,11: 0.000000000000  tau:  0.000000000000
1ttau: 2,2,10,12: 0.000000000000  tau:  0.000000000000
1ttau: 2,2,10,13: 0.000000000000  tau:  0.000000000000
1ttau: 2,3,10,10: 0.000000000000  tau:  0.000000000000
1ttau: 2,3,10,11: -0.329643847628  tau:  -0.627819888610
1ttau: 2,3,10,12: 0.000000000000  tau:  0.000000000000
1ttau: 2,3,10,13: 0.000000000000  tau:  0.000000000000
1ttau: 2,4,10,10: 0.000000000000  tau:  0.000000000000
1ttau: 2,4,10,11: 0.000000000000  tau:  -0.000000000000
1ttau: 2,4,10,12: 0.012956770842  tau:  0.012957932999
1ttau: 2,4,10,13: -0.002099452398  tau:  -0.002712126739
1ttau: 2,5,10,10: 0.000000000000  tau:  0.000000000000
1ttau: 2,5,10,11: 0.000000000000  tau:  0.000000000000
1ttau: 2,5,10,12: -0.002214214674  tau:  -0.002826889015
1ttau: 2,5,10,13: 0.030476448511  tau:  0.030477610667
1ttau: 2,6,10,10: 0.000000000000  tau:  0.000000000000
1ttau: 2,6,10,11: -0.000539738132  tau:  -0.004728083079
1ttau: 2,6,10,12: 0.000000000000  tau:  0.000000000000
1ttau: 2,6,10,13: -0.000000000000  tau:  0.000000000000
1ttau: 2,7,10,10: 0.000000000000  tau:  0.000000000000
1ttau: 2,7,10,11: 0.644771817400  tau:  1.256764663448
1ttau: 2,7,10,12: -0.000000000000  tau:  -0.000000000000
1ttau: 2,7,10,13: -0.000000000000  tau:  -0.000000000000
1ttau: 2,8,10,10: 0.000000000000  tau:  0.000000000000
1ttau: 2,8,10,11: -0.000000000000  tau:  -0.000000000000
1ttau: 2,8,10,12: 0.000000000000  tau:  0.000000000000
1ttau: 2,8,10,13: 0.000000000000  tau:  0.000000000000
1ttau: 2,9,10,10: 0.000000000000  tau:  0.000000000000
1ttau: 2,9,10,11: 0.000000000000  tau:  0.000000000000
1ttau: 2,9,10,12: 0.000000000000  tau:  0.000000000000
1ttau: 2,9,10,13: 0.000000000000  tau:  0.000000000000
1ttau: 2,0,11,10: -0.000000732155  tau:  -0.000005759364
1ttau: 2,0,11,11: 0.000000000000  tau:  0.000000000000
1ttau: 2,0,11,12: 0.000000000000  tau:  0.000000000000
1ttau: 2,0,11,13: 0.000000000000  tau:  0.000000000000
1ttau: 2,1,11,10: 0.004370155738  tau:  0.009132253275
1ttau: 2,1,11,11: 0.000000000000  tau:  0.000000000000
1ttau: 2,1,11,12: -0.000000000000  tau:  -0.000000000000
1ttau: 2,1,11,13: 0.000000000000  tau:  0.000000000000
1ttau: 2,2,11,10: 0.000000000000  tau:  0.000000000000
1ttau: 2,2,11,11: 0.000000000000  tau:  0.000000000000
1ttau: 2,2,11,12: 0.000000000000  tau:  0.000000000000
1ttau: 2,2,11,13: 0.000000000000  tau:  0.000000000000
1ttau: 2,3,11,10: 0.329643847628  tau:  0.627819888610
1ttau: 2,3,11,11: 0.000000000000  tau:  0.000000000000
1ttau: 2,3,11,12: -0.000000000000  tau:  -0.000000000000
1ttau: 2,3,11,13: -0.000000000000  tau:  -0.000000000000
1ttau: 2,4,11,10: -0.000000000000  tau:  0.000000000000
1ttau: 2,4,11,11: 0.000000000000  tau:  0.000000000000
1ttau: 2,4,11,12: -0.006674621514  tau:  -0.005425217091
1ttau: 2,4,11,13: -0.658670401217  tau:  -1.317340802433
1ttau: 2,5,11,10: -0.000000000000  tau:  -0.000000000000
1ttau: 2,5,11,11: 0.000000000000  tau:  0.000000000000
1ttau: 2,5,11,12: -0.676190078885  tau:  -1.334860480101
1ttau: 2,5,11,13: -0.006559859238  tau:  -0.005310454814
1ttau: 2,6,11,10: 0.000539738132  tau:  0.004728083079
1ttau: 2,6,11,11: 0.000000000000  tau:  0.000000000000
1ttau: 2,6,11,12: -0.000000000000  tau:  -0.000000000000
1ttau: 2,6,11,13: -0.000000000000  tau:  -0.000000000000
1ttau: 2,7,11,10: -0.644771817400  tau:  -1.256764663448
1ttau: 2,7,11,11: 0.000000000000  tau:  0.000000000000
1ttau: 2,7,11,12: 0.000000000000  tau:  0.000000000000
1ttau: 2,7,11,13: -0.000000000000  tau:  -0.000000000000
1ttau: 2,8,11,10: 0.000000000000  tau:  0.000000000000
1ttau: 2,8,11,11: 0.000000000000  tau:  0.000000000000
1ttau: 2,8,11,12: -0.000000000000  tau:  0.000000000000
1ttau: 2,8,11,13: -0.000000000000  tau:  -0.000000000000
1ttau: 2,9,11,10: -0.000000000000  tau:  -0.000000000000
1ttau: 2,9,11,11: 0.000000000000  tau:  0.000000000000
1ttau: 2,9,11,12: -0.000000000000  tau:  -0.000000000000
1ttau: 2,9,11,13: 0.000000000000  tau:  0.000000000000
1ttau: 2,0,12,10: 0.000000000000  tau:  0.000000000000
1ttau: 2,0,12,11: -0.000000000000  tau:  -0.000000000000
1ttau: 2,0,12,12: 0.000000000000  tau:  0.000000000000
1ttau: 2,0,12,13: -0.000401211711  tau:  -0.000401211711
1ttau: 2,1,12,10: -0.000000000000  tau:  -0.000000000000
1ttau: 2,1,12,11: 0.000000000000  tau:  0.000000000000
1ttau: 2,1,12,12: 0.000000000000  tau:  0.000000000000
1ttau: 2,1,12,13: 0.000781222605  tau:  0.000781222605
1ttau: 2,2,12,10: 0.000000000000  tau:  0.000000000000
1ttau: 2,2,12,11: 0.000000000000  tau:  0.000000000000
1ttau: 2,2,12,12: 0.000000000000  tau:  0.000000000000
1ttau: 2,2,12,13: 0.000000000000  tau:  0.000000000000
1ttau: 2,3,12,10: -0.000000000000  tau:  -0.000000000000
1ttau: 2,3,12,11: 0.000000000000  tau:  0.000000000000
1ttau: 2,3,12,12: 0.000000000000  tau:  0.000000000000
1ttau: 2,3,12,13: -0.020371606675  tau:  -0.020371606675
1ttau: 2,4,12,10: -0.012956770842  tau:  -0.012957932999
1ttau: 2,4,12,11: 0.006674621514  tau:  0.005425217091
1ttau: 2,4,12,12: 0.000000000000  tau:  0.000000000000
1ttau: 2,4,12,13: 0.000000000000  tau:  0.000000000000
1ttau: 2,5,12,10: 0.002214214674  tau:  0.002826889015
1ttau: 2,5,12,11: 0.676190078885  tau:  1.334860480101
1ttau: 2,5,12,12: 0.000000000000  tau:  0.000000000000
1ttau: 2,5,12,13: -0.000000000000  tau:  -0.000000000000
1ttau: 2,6,12,10: -0.000000000000  tau:  -0.000000000000
1ttau: 2,6,12,11: 0.000000000000  tau:  0.000000000000
1ttau: 2,6,12,12: 0.000000000000  tau:  0.000000000000
1ttau: 2,6,12,13: -0.004935394295  tau:  -0.004935394295
1ttau: 2,7,12,10: 0.000000000000  tau:  0.000000000000
1ttau: 2,7,12,11: -0.000000000000  tau:  -0.000000000000
1ttau: 2,7,12,12: 0.000000000000  tau:  0.000000000000
1ttau: 2,7,12,13: -0.005147627730  tau:  -0.005147627730
1ttau: 2,8,12,10: -0.000000000000  tau:  -0.000000000000
1ttau: 2,8,12,11: 0.000000000000  tau:  -0.000000000000
1ttau: 2,8,12,12: 0.000000000000  tau:  0.000000000000
1ttau: 2,8,12,13: -0.000000000000  tau:  -0.000000000000
1ttau: 2,9,12,10: -0.000000000000  tau:  -0.000000000000
1ttau: 2,9,12,11: 0.000000000000  tau:  0.000000000000
1ttau: 2,9,12,12: 0.000000000000  tau:  0.000000000000
1ttau: 2,9,12,13: 0.000000000000  tau:  0.000000000000
1ttau: 2,0,13,10: 0.000000000000  tau:  0.000000000000
1ttau: 2,0,13,11: -0.000000000000  tau:  -0.000000000000
1ttau: 2,0,13,12: 0.000401211711  tau:  0.000401211711
1ttau: 2,0,13,13: 0.000000000000  tau:  0.000000000000
1ttau: 2,1,13,10: -0.000000000000  tau:  -0.000000000000
1ttau: 2,1,13,11: -0.000000000000  tau:  -0.000000000000
1ttau: 2,1,13,12: -0.000781222605  tau:  -0.000781222605
1ttau: 2,1,13,13: 0.000000000000  tau:  0.000000000000
1ttau: 2,2,13,10: 0.000000000000  tau:  0.000000000000
1ttau: 2,2,13,11: 0.000000000000  tau:  0.000000000000
1ttau: 2,2,13,12: 0.000000000000  tau:  0.000000000000
1ttau: 2,2,13,13: 0.000000000000  tau:  0.000000000000
1ttau: 2,3,13,10: -0.000000000000  tau:  -0.000000000000
1ttau: 2,3,13,11: 0.000000000000  tau:  0.000000000000
1ttau: 2,3,13,12: 0.020371606675  tau:  0.020371606675
1ttau: 2,3,13,13: 0.000000000000  tau:  0.000000000000
1ttau: 2,4,13,10: 0.002099452398  tau:  0.002712126739
1ttau: 2,4,13,11: 0.658670401217  tau:  1.317340802433
1ttau: 2,4,13,12: -0.000000000000  tau:  -0.000000000000
1ttau: 2,4,13,13: 0.000000000000  tau:  0.000000000000
1ttau: 2,5,13,10: -0.030476448511  tau:  -0.030477610667
1ttau: 2,5,13,11: 0.006559859238  tau:  0.005310454814
1ttau: 2,5,13,12: 0.000000000000  tau:  0.000000000000
1ttau: 2,5,13,13: 0.000000000000  tau:  0.000000000000
1ttau: 2,6,13,10: 0.000000000000  tau:  -0.000000000000
1ttau: 2,6,13,11: 0.000000000000  tau:  0.000000000000
1ttau: 2,6,13,12: 0.004935394295  tau:  0.004935394295
1ttau: 2,6,13,13: 0.000000000000  tau:  0.000000000000
1ttau: 2,7,13,10: 0.000000000000  tau:  0.000000000000
1ttau: 2,7,13,11: 0.000000000000  tau:  0.000000000000
1ttau: 2,7,13,12: 0.005147627730  tau:  0.005147627730
1ttau: 2,7,13,13: 0.000000000000  tau:  0.000000000000
1ttau: 2,8,13,10: -0.000000000000  tau:  -0.000000000000
1ttau: 2,8,13,11: 0.000000000000  tau:  0.000000000000
1ttau: 2,8,13,12: 0.000000000000  tau:  0.000000000000
1ttau: 2,8,13,13: 0.000000000000  tau:  0.000000000000
1ttau: 2,9,13,10: -0.000000000000  tau:  -0.000000000000
1ttau: 2,9,13,11: -0.000000000000  tau:  -0.000000000000
1ttau: 2,9,13,12: -0.000000000000  tau:  -0.000000000000
1ttau: 2,9,13,13: 0.000000000000  tau:  0.000000000000
1ttau: 3,0,10,10: 0.000000000000  tau:  0.000000000000
1ttau: 3,0,10,11: 0.004370155738  tau:  0.009132253275
1ttau: 3,0,10,12: 0.000000000000  tau:  0.000000000000
1ttau: 3,0,10,13: -0.000000000000  tau:  -0.000000000000
1ttau: 3,1,10,10: 0.000000000000  tau:  0.000000000000
1ttau: 3,1,10,11: -0.000000732155  tau:  -0.000005759364
1ttau: 3,1,10,12: 0.000000000000  tau:  0.000000000000
1ttau: 3,1,10,13: 0.000000000000  tau:  0.000000000000
1ttau: 3,2,10,10: 0.000000000000  tau:  0.000000000000
1ttau: 3,2,10,11: 0.329643847628  tau:  0.627819888610
1ttau: 3,2,10,12: -0.000000000000  tau:  -0.000000000000
1ttau: 3,2,10,13: -0.000000000000  tau:  -0.000000000000
1ttau: 3,3,10,10: 0.000000000000  tau:  0.000000000000
1ttau: 3,3,10,11: 0.000000000000  tau:  0.000000000000
1ttau: 3,3,10,12: 0.000000000000  tau:  0.000000000000
1ttau: 3,3,10,13: 0.000000000000  tau:  0.000000000000
1ttau: 3,4,10,10: 0.000000000000  tau:  0.000000000000
1ttau: 3,4,10,11: -0.000000000000  tau:  -0.000000000000
1ttau: 3,4,10,12: -0.006559859238  tau:  -0.005310454814
1ttau: 3,4,10,13: -0.676190078885  tau:  -1.334860480101
1ttau: 3,5,10,10: 0.000000000000  tau:  0.000000000000
1ttau: 3,5,10,11: -0.000000000000  tau:  0.000000000000
1ttau: 3,5,10,12: -0.658670401217  tau:  -1.317340802433
1ttau: 3,5,10,13: -0.006674621514  tau:  -0.005425217091
1ttau: 3,6,10,10: 0.000000000000  tau:  0.000000000000
1ttau: 3,6,10,11: -0.644771817400  tau:  -1.256764663448
1ttau: 3,6,10,12: -0.000000000000  tau:  -0.000000000000
1ttau: 3,6,10,13: 0.000000000000  tau:  0.000000000000
1ttau: 3,7,10,10: 0.000000000000  tau:  0.000000000000
1ttau: 3,7,10,11: 0.000539738132  tau:  0.004728083079
1ttau: 3,7,10,12: -0.000000000000  tau:  -0.000000000000
1ttau: 3,7,10,13: -0.000000000000  tau:  -0.000000000000
1ttau: 3,8,10,10: 0.000000000000  tau:  0.000000000000
1ttau: 3,8,10,11: -0.000000000000  tau:  -0.000000000000
1ttau: 3,8,10,12: 0.000000000000  tau:  0.000000000000
1ttau: 3,8,10,13: -0.000000000000  tau:  -0.000000000000
1ttau: 3,9,10,10: 0.000000000000  tau:  0.000000000000
1ttau: 3,9,10,11: 0.000000000000  tau:  0.000000000000
1ttau: 3,9,10,12: -0.000000000000  tau:  -0.000000000000
1ttau: 3,9,10,13: -0.000000000000  tau:  0.000000000000
1ttau: 3,0,11,10: -0.004370155738  tau:  -0.009132253275
1ttau: 3,0,11,11: 0.000000000000  tau:  0.000000000000
1ttau: 3,0,11,12: 0.000000000000  tau:  0.000000000000
1ttau: 3,0,11,13: 0.000000000000  tau:  0.000000000000
1ttau: 3,1,11,10: 0.000000732155  tau:  0.000005759364
1ttau: 3,1,11,11: 0.000000000000  tau:  0.000000000000
1ttau: 3,1,11,12: -0.000000000000  tau:  -0.000000000000
1ttau: 3,1,11,13: -0.000000000000  tau:  -0.000000000000
1ttau: 3,2,11,10: -0.329643847628  tau:  -0.627819888610
1ttau: 3,2,11,11: 0.000000000000  tau:  0.000000000000
1ttau: 3,2,11,12: 0.000000000000  tau:  0.000000000000
1ttau: 3,2,11,13: 0.000000000000  tau:  0.000000000000
1ttau: 3,3,11,10: 0.000000000000  tau:  0.000000000000
1ttau: 3,3,11,11: 0.000000000000  tau:  0.000000000000
1ttau: 3,3,11,12: 0.000000000000  tau:  0.000000000000
1ttau: 3,3,11,13: 0.000000000000  tau:  0.000000000000
1ttau: 3,4,11,10: 0.000000000000  tau:  0.000000000000
1ttau: 3,4,11,11: 0.000000000000  tau:  0.000000000000
1ttau: 3,4,11,12: 0.030476448511  tau:  0.030477610667
1ttau: 3,4,11,13: -0.002214214674  tau:  -0.002826889015
1ttau: 3,5,11,10: 0.000000000000  tau:  -0.000000000000
1ttau: 3,5,11,11: 0.000000000000  tau:  0.000000000000
1ttau: 3,5,11,12: -0.002099452398  tau:  -0.002712126739
1ttau: 3,5,11,13: 0.012956770842  tau:  0.012957932999
1ttau: 3,6,11,10: 0.644771817400  tau:  1.256764663448
1ttau: 3,6,11,11: 0.000000000000  tau:  0.000000000000
1ttau: 3,6,11,12: -0.000000000000  tau:  -0.000000000000
1ttau: 3,6,11,13: -0.000000000000  tau:  -0.000000000000
1ttau: 3,7,11,10: -0.000539738132  tau:  -0.004728083079
1ttau: 3,7,11,11: 0.000000000000  tau:  0.000000000000
1ttau: 3,7,11,12: -0.000000000000  tau:  0.000000000000
1ttau: 3,7,11,13: 0.000000000000  tau:  0.000000000000
1ttau: 3,8,11,10: 0.000000000000  tau:  0.000000000000
1ttau: 3,8,11,11: 0.000000000000  tau:  0.000000000000
1ttau: 3,8,11,12: 0.000000000000  tau:  0.000000000000
1ttau: 3,8,11,13: 0.000000000000  tau:  0.000000000000
1ttau: 3,9,11,10: -0.000000000000  tau:  -0.000000000000
1ttau: 3,9,11,11: 0.000000000000  tau:  0.000000000000
1ttau: 3,9,11,12: 0.000000000000  tau:  0.000000000000
1ttau: 3,9,11,13: 0.000000000000  tau:  0.000000000000
1ttau: 3,0,12,10: -0.000000000000  tau:  -0.000000000000
1ttau: 3,0,12,11: -0.000000000000  tau:  -0.000000000000
1ttau: 3,0,12,12: 0.000000000000  tau:  0.000000000000
1ttau: 3,0,12,13: -0.000781222605  tau:  -0.000781222605
1ttau: 3,1,12,10: -0.000000000000  tau:  -0.000000000000
1ttau: 3,1,12,11: 0.000000000000  tau:  0.000000000000
1ttau: 3,1,12,12: 0.000000000000  tau:  0.000000000000
1ttau: 3,1,12,13: 0.000401211711  tau:  0.000401211711
1ttau: 3,2,12,10: 0.000000000000  tau:  0.000000000000
1ttau: 3,2,12,11: -0.000000000000  tau:  -0.000000000000
1ttau: 3,2,12,12: 0.000000000000  tau:  0.000000000000
1ttau: 3,2,12,13: 0.020371606675  tau:  0.020371606675
1ttau: 3,3,12,10: 0.000000000000  tau:  0.000000000000
1ttau: 3,3,12,11: 0.000000000000  tau:  0.000000000000
1ttau: 3,3,12,12: 0.000000000000  tau:  0.000000000000
1ttau: 3,3,12,13: 0.000000000000  tau:  0.000000000000
1ttau: 3,4,12,10: 0.006559859238  tau:  0.005310454814
1ttau: 3,4,12,11: -0.030476448511  tau:  -0.030477610667
1ttau: 3,4,12,12: 0.000000000000  tau:  0.000000000000
1ttau: 3,4,12,13: 0.000000000000  tau:  0.000000000000
1ttau: 3,5,12,10: 0.658670401217  tau:  1.317340802433
1ttau: 3,5,12,11: 0.002099452398  tau:  0.002712126739
1ttau: 3,5,12,12: 0.000000000000  tau:  0.000000000000
1ttau: 3,5,12,13: -0.000000000000  tau:  -0.000000000000
1ttau: 3,6,12,10: 0.000000000000  tau:  0.000000000000
1ttau: 3,6,12,11: 0.000000000000  tau:  0.000000000000
1ttau: 3,6,12,12: 0.000000000000  tau:  0.000000000000
1ttau: 3,6,12,13: 0.005147627730  tau:  0.005147627730
1ttau: 3,7,12,10: 0.000000000000  tau:  0.000000000000
1ttau: 3,7,12,11: 0.000000000000  tau:  -0.000000000000
1ttau: 3,7,12,12: 0.000000000000  tau:  0.000000000000
1ttau: 3,7,12,13: 0.004935394295  tau:  0.004935394295
1ttau: 3,8,12,10: -0.000000000000  tau:  -0.000000000000
1ttau: 3,8,12,11: -0.000000000000  tau:  -0.000000000000
1ttau: 3,8,12,12: 0.000000000000  tau:  0.000000000000
1ttau: 3,8,12,13: -0.000000000000  tau:  -0.000000000000
1ttau: 3,9,12,10: 0.000000000000  tau:  0.000000000000
1ttau: 3,9,12,11: -0.000000000000  tau:  -0.000000000000
1ttau: 3,9,12,12: 0.000000000000  tau:  0.000000000000
1ttau: 3,9,12,13: 0.000000000000  tau:  0.000000000000
1ttau: 3,0,13,10: 0.000000000000  tau:  0.000000000000
